guid,label
21176,positive
21179,positive
21180,positive
21181,positive
21182,negative
21183,negative
21185,neutral
21186,neutral
21187,positive
21188,neutral
21189,positive
21190,neutral
21191,neutral
21195,positive
21197,positive
21198,negative
21200,positive
21201,neutral
21203,negative
21205,neutral
21207,positive
21210,positive
21211,positive
21212,negative
21213,negative
21214,positive
21216,positive
21217,positive
21218,positive
21219,positive
21220,positive
21221,positive
21222,neutral
21224,positive
21225,negative
21226,positive
21227,positive
21228,neutral
21229,positive
21230,positive
21231,positive
21235,neutral
21237,positive
21239,negative
21241,positive
21242,positive
21243,positive
21244,positive
21245,positive
21248,neutral
21250,positive
21251,positive
21252,positive
21253,positive
21255,positive
21257,positive
21259,neutral
21261,positive
21262,positive
21264,positive
21267,positive
21268,positive
21269,positive
21271,positive
21272,neutral
21273,neutral
21274,positive
21275,positive
21277,positive
21278,positive
21279,neutral
21280,neutral
21281,positive
21286,neutral
21287,positive
21289,positive
21290,neutral
21292,negative
21294,positive
21295,neutral
21296,positive
21298,positive
21299,neutral
21301,neutral
21302,positive
21303,neutral
21305,neutral
21306,positive
21307,positive
21308,positive
21310,neutral
21312,positive
21313,positive
21316,neutral
21317,positive
21318,neutral
21320,positive
21321,neutral
21322,positive
21323,positive
21324,positive
21327,positive
21328,positive
21330,neutral
21331,negative
21333,neutral
21334,positive
21335,positive
21336,neutral
21338,neutral
21340,positive
21342,positive
21343,neutral
21344,neutral
21345,neutral
21346,positive
21349,neutral
21352,positive
21353,positive
21356,neutral
21357,neutral
21358,neutral
21360,positive
21362,neutral
21364,negative
21365,negative
21366,positive
21369,negative
21372,positive
21373,negative
21374,neutral
21377,neutral
21378,positive
21379,positive
21380,neutral
21384,positive
21385,negative
21386,positive
21387,positive
21388,neutral
21389,neutral
21390,neutral
21391,positive
21392,positive
21393,positive
21394,positive
21396,positive
21398,negative
21400,positive
21403,positive
21406,neutral
21407,positive
21408,neutral
21413,neutral
21414,positive
21415,positive
21416,negative
21417,positive
21418,negative
21419,neutral
21420,neutral
21422,positive
21424,positive
21425,neutral
21427,positive
21428,neutral
21429,positive
21430,positive
21432,positive
21434,positive
21435,positive
21436,neutral
21437,negative
21438,positive
21439,neutral
21440,positive
21442,positive
21443,neutral
21445,positive
21448,neutral
21449,neutral
21450,positive
21451,neutral
21452,negative
21453,positive
21455,positive
21456,neutral
21457,neutral
21458,positive
21459,positive
21460,neutral
21461,neutral
21462,neutral
21468,neutral
21472,neutral
21474,neutral
21475,negative
21476,positive
21477,positive
21478,positive
21479,neutral
21481,positive
21482,positive
21485,neutral
21486,positive
21487,negative
21488,positive
21490,positive
21491,positive
21492,positive
21493,positive
21494,positive
21495,neutral
21496,neutral
21497,neutral
21503,positive
21504,positive
21507,neutral
21509,neutral
21510,positive
21511,positive
21512,positive
21513,neutral
21514,positive
21515,positive
21517,negative
21518,positive
21519,positive
21521,neutral
21522,positive
21523,positive
21524,positive
21528,positive
21530,positive
21531,negative
21532,neutral
21533,negative
21534,positive
21535,positive
21537,positive
21538,positive
21539,positive
21540,positive
21542,neutral
21543,positive
21545,positive
21547,neutral
21550,neutral
21551,positive
21553,neutral
21554,positive
21556,neutral
21557,neutral
21558,positive
21560,positive
21561,positive
21562,positive
21564,positive
21565,neutral
21566,positive
21568,positive
21569,negative
21571,positive
21572,positive
21574,negative
21575,neutral
21576,positive
21577,negative
21579,positive
21581,positive
21582,positive
21585,negative
21586,positive
21587,positive
21589,positive
21591,neutral
21592,positive
21593,positive
21594,negative
21595,neutral
21599,positive
21600,positive
21601,positive
21602,positive
21604,negative
21608,positive
21609,positive
21611,positive
21613,positive
21615,neutral
21617,positive
21619,positive
21620,positive
21621,negative
21622,positive
21624,positive
21625,positive
21627,positive
21628,positive
21629,positive
21633,neutral
21636,neutral
21637,positive
21638,negative
21641,neutral
21643,positive
21646,positive
21648,positive
21649,positive
21650,positive
21652,positive
21654,positive
21655,positive
21656,positive
21657,positive
21660,neutral
21661,positive
21662,positive
21664,positive
21665,negative
21666,positive
21669,positive
21671,neutral
21672,positive
21673,positive
21676,positive
21677,positive
21680,positive
21681,neutral
21683,negative
21684,positive
21686,neutral
21690,positive
21691,neutral
21693,neutral
21694,positive
21696,positive
21697,positive
21698,positive
21699,negative
21700,neutral
21701,positive
21702,positive
21703,neutral
21704,positive
21708,positive
21709,positive
21710,positive
21711,positive
21712,positive
21713,positive
21716,positive
21717,neutral
21722,positive
21723,positive
21726,positive
21728,positive
21729,positive
21730,positive
21731,positive
21733,positive
21738,positive
21740,negative
21743,neutral
21744,positive
21746,neutral
21747,positive
21748,positive
21749,negative
21750,positive
21751,neutral
21752,neutral
21755,negative
21758,positive
21760,positive
21761,positive
21764,positive
21765,positive
21767,neutral
21768,positive
21770,positive
21771,positive
21772,positive
21774,negative
21775,neutral
21776,positive
21777,positive
21778,positive
21779,positive
21781,neutral
21782,positive
21784,negative
21785,positive
21789,positive
21790,positive
21791,positive
21792,positive
21793,neutral
21795,positive
21797,positive
21801,neutral
21802,negative
21803,negative
21805,positive
21807,positive
21809,positive
21810,neutral
21813,positive
21817,positive
21819,positive
21820,positive
21821,positive
21823,positive
21824,neutral
21825,positive
21827,positive
21829,negative
21830,neutral
21831,positive
21832,positive
21835,positive
21836,negative
21838,positive
21839,negative
21841,neutral
21842,positive
21843,neutral
21844,positive
21845,negative
21846,positive
21847,positive
21848,negative
21849,neutral
21850,positive
21851,positive
21852,positive
21854,positive
21856,positive
21857,positive
21858,positive
21859,neutral
21862,positive
21863,neutral
21866,positive
21868,positive
21869,positive
21870,positive
21871,positive
21872,neutral
21873,positive
21874,positive
21875,neutral
21876,neutral
21877,positive
21879,negative
21882,negative
21884,negative
21886,positive
21890,positive
21891,neutral
21893,positive
21894,positive
21895,positive
21897,positive
21899,positive
21901,negative
21902,neutral
21904,positive
21905,neutral
21908,positive
21909,positive
21910,positive
21912,positive
21913,positive
21914,neutral
21915,negative
21916,neutral
21917,positive
21918,negative
21919,neutral
21920,neutral
21922,neutral
21923,positive
21924,neutral
21925,positive
21927,positive
21928,positive
21929,positive
21930,neutral
21932,positive
21933,neutral
21934,positive
21935,positive
21936,positive
21937,negative
21939,neutral
21943,positive
21944,positive
21945,negative
21947,positive
21949,positive
21950,neutral
21951,neutral
21952,positive
21956,neutral
21958,neutral
21959,neutral
21963,positive
21965,negative
21966,positive
21967,positive
21969,negative
21970,positive
21971,positive
21972,positive
21974,positive
21977,positive
21979,neutral
21980,neutral
21982,positive
21983,positive
21984,positive
21985,neutral
21986,positive
21987,negative
21988,neutral
21990,positive
21992,negative
21994,positive
21998,positive
22000,positive
22001,negative
22003,positive
22005,positive
22007,positive
22009,positive
22010,neutral
22013,positive
22014,positive
22017,neutral
22018,neutral
22019,neutral
22021,positive
22022,neutral
22024,positive
22026,positive
22029,positive
22030,positive
22031,positive
22032,neutral
22033,positive
22034,neutral
22036,positive
22037,positive
22038,positive
22040,neutral
22042,neutral
22045,positive
22049,neutral
22050,neutral
22051,positive
22052,positive
22053,positive
22056,positive
22057,positive
22059,neutral
22060,neutral
22062,positive
22067,positive
22068,positive
22069,positive
22070,positive
22072,positive
22074,positive
22075,negative
22076,negative
22077,negative
22079,positive
22080,positive
22082,positive
22083,neutral
22086,positive
22087,neutral
22088,negative
22091,positive
22092,positive
22094,neutral
22095,positive
22097,positive
22099,positive
22100,neutral
22101,negative
22102,positive
22103,negative
22105,negative
22107,positive
22108,positive
22109,positive
22112,positive
22113,positive
22115,positive
22116,positive
22117,positive
22118,positive
22119,neutral
22120,neutral
22121,neutral
22123,negative
22128,positive
22130,neutral
22131,negative
22132,positive
22133,positive
22134,positive
22135,positive
22137,positive
22138,positive
22140,positive
22141,neutral
22142,positive
22144,neutral
22147,positive
22148,positive
22150,positive
22151,neutral
22152,positive
22153,positive
22154,positive
22155,neutral
22157,positive
22158,positive
22159,negative
22160,negative
22161,negative
22163,positive
22164,negative
22165,positive
22166,positive
22167,negative
22168,positive
22169,positive
22170,positive
22172,neutral
22173,neutral
22174,neutral
22175,positive
22177,positive
22178,neutral
22179,positive
22183,positive
22186,positive
22187,positive
22188,positive
22189,neutral
22190,negative
22191,negative
22192,positive
22194,neutral
22195,neutral
22196,positive
22197,neutral
22198,negative
22203,positive
22205,neutral
22207,positive
22208,positive
22209,positive
22210,positive
22213,neutral
22214,neutral
22215,positive
22216,positive
22217,positive
22218,positive
22220,neutral
22222,positive
22223,positive
22226,positive
22227,negative
22228,positive
22229,positive
22230,neutral
22232,negative
22233,positive
22234,positive
22236,neutral
22238,positive
22239,positive
22240,positive
22242,neutral
22243,positive
22244,positive
22245,neutral
22248,neutral
22249,positive
22250,positive
22251,neutral
22252,neutral
22254,neutral
22255,neutral
22257,positive
22261,positive
22263,positive
22264,positive
22265,neutral
22266,neutral
22267,neutral
22268,positive
22269,positive
22270,positive
22271,positive
22273,neutral
22274,positive
22275,negative
22280,positive
22281,negative
22282,negative
22283,neutral
22284,neutral
22285,positive
22286,positive
22287,positive
22288,negative
22290,neutral
22291,neutral
22292,positive
22293,positive
22294,positive
22295,positive
22296,positive
22297,positive
22299,positive
22300,neutral
22303,positive
22304,neutral
22306,positive
22307,positive
22308,positive
22309,positive
22311,negative
22314,negative
22316,negative
22318,neutral
22320,neutral
22321,neutral
22322,neutral
22323,positive
22324,positive
22326,neutral
22327,positive
22328,negative
22331,neutral
22332,positive
22333,neutral
22336,neutral
22337,positive
22338,positive
22339,positive
22340,positive
22341,neutral
22343,positive
22344,neutral
22345,positive
22346,neutral
22348,positive
22350,neutral
22352,positive
22355,neutral
22357,positive
22358,negative
22359,positive
22360,positive
22361,neutral
22362,neutral
22363,positive
22364,positive
22365,positive
22366,negative
22367,neutral
22368,negative
22369,neutral
22370,neutral
22374,positive
22375,negative
22376,positive
22378,positive
22379,neutral
22380,negative
22383,positive
22385,positive
22386,positive
22387,positive
22388,positive
22389,neutral
22390,positive
22391,positive
22392,positive
22394,neutral
22397,positive
22398,negative
22402,positive
22403,positive
22404,positive
22406,neutral
22407,neutral
22408,positive
22409,negative
22410,positive
22412,positive
22413,positive
22414,positive
22415,positive
22416,neutral
22418,positive
22419,negative
